"x_coord","y_coord","inf_years"
-0.303600823045144,0.232261524877266,7872
-0.303600823045144,0.232261524877266,7873
-0.303600823045144,0.232261524877266,7874
-0.303600823045144,0.232261524877266,7875
0.617515432098799,1.43653626206419,7876
0.617515432098799,1.43653626206419,7877
0.617515432098799,1.43653626206419,7878
0.617515432098799,1.43653626206419,7879
1.53863168724297,2.64081099925142,7880
1.53863168724297,2.64081099925142,7881
1.53863168724297,2.64081099925142,7882
1.53863168724297,2.64081099925142,7883
2.45974794238691,3.82179156134968,7884
2.45974794238691,3.82179156134968,7885
2.45974794238691,3.82179156134968,7886
2.45974794238691,3.82179156134968,7887
3.38086419753085,4.76227561407079,7888
3.38086419753085,4.76227561407079,7889
3.38086419753085,4.76227561407079,7890
3.38086419753085,4.76227561407079,7891
4.30198045267502,5.43536307240989,7892
4.30198045267502,5.43536307240989,7893
4.30198045267502,5.43536307240989,7894
4.30198045267502,5.43536307240989,7895
5.22309670781897,5.98280178572794,7896
5.22309670781897,5.98280178572794,7897
5.22309670781897,5.98280178572794,7898
5.22309670781897,5.98280178572794,7899
6.14421296296314,6.54790129266508,7900
6.14421296296314,6.54790129266508,7901
6.14421296296314,6.54790129266508,7902
6.14421296296314,6.54790129266508,7903
7.06532921810708,7.27397113186082,7904
7.06532921810708,7.27397113186082,7905
7.06532921810708,7.27397113186082,7906
7.06532921810708,7.27397113186082,7907
7.98644547325125,8.2920546444888,7908
7.98644547325125,8.2920546444888,7909
7.98644547325125,8.2920546444888,7910
7.98644547325125,8.2920546444888,7911
8.90756172839519,9.39238074669811,7912
8.90756172839519,9.39238074669811,7913
8.90756172839519,9.39238074669811,7914
8.90756172839519,9.39238074669811,7915
9.82867798353914,10.1024958815491,7916
9.82867798353914,10.1024958815491,7917
9.82867798353914,10.1024958815491,7918
9.82867798353914,10.1024958815491,7919
10.7497942386833,10.1767933128667,7920
10.7497942386833,10.1767933128667,7921
10.7497942386833,10.1767933128667,7922
10.7497942386833,10.1767933128667,7923
11.6709104938273,9.77905381104497,7924
11.6709104938273,9.77905381104497,7925
11.6709104938273,9.77905381104497,7926
11.6709104938273,9.77905381104497,7927
12.5920267489714,9.12036750505848,7928
12.5920267489714,9.12036750505848,7929
12.5920267489714,9.12036750505848,7930
12.5920267489714,9.12036750505848,7931
13.5131430041154,8.41182452388226,7932
13.5131430041154,8.41182452388226,7933
13.5131430041154,8.41182452388226,7934
13.5131430041154,8.41182452388226,7935
14.4342592592593,7.86451499649079,7936
14.4342592592593,7.86451499649079,7937
14.4342592592593,7.86451499649079,7938
14.4342592592593,7.86451499649079,7939
15.3553755144035,7.68385641918193,7940
15.3553755144035,7.68385641918193,7941
15.3553755144035,7.68385641918193,7942
15.3553755144035,7.68385641918193,7943
16.2764917695474,7.83506551825214,7944
16.2764917695474,7.83506551825214,7945
16.2764917695474,7.83506551825214,7946
16.2764917695474,7.83506551825214,7947
17.1976080246916,7.95944347589919,7948
17.1976080246916,7.95944347589919,7949
17.1976080246916,7.95944347589919,7950
17.1976080246916,7.95944347589919,7951
18.1187242798355,7.67540523038461,7952
18.1187242798355,7.67540523038461,7953
18.1187242798355,7.67540523038461,7954
18.1187242798355,7.67540523038461,7955
19.0398405349795,6.65770432431134,7956
19.0398405349795,6.65770432431134,7957
19.0398405349795,6.65770432431134,7958
19.0398405349795,6.65770432431134,7959
19.9609567901236,5.47240184859195,7960
19.9609567901236,5.47240184859195,7961
