"x_coord","y_coord","inf_years"
-1.37063623485528,-3.15296677387911,7872
-1.10818517513917,-2.97431881165885,7873
-0.845734115423056,-2.79567084943858,7874
-0.583283055706488,-2.617022887218,7875
-0.320831995990375,-2.43837492499774,7876
-0.0583809362742613,-2.25972696277747,7877
0.204070123442307,-2.08154831332686,7878
0.46652118315842,-1.90654622874862,7879
0.728972242874534,-1.73725542094746,7880
0.991423302591102,-1.57612928314718,7881
1.25387436230722,-1.42530833099723,7882
1.51632542202333,-1.28363580414553,7883
1.77877648173944,-1.14796959013626,7884
2.04122754145601,-1.01281360151858,7885
2.30367860117212,-0.868485431083073,7886
2.56612966088824,-0.713854195909764,7887
2.8285807206048,-0.552094895628294,7888
3.09103178032092,-0.38640579314861,7889
3.35348284003703,-0.219985151379822,7890
3.6159338997536,-0.0560312332310323,7891
3.87838495946971,0.102257698387804,7892
4.14083601918583,0.25168338056759,7893
4.40328707890239,0.389047550399167,7894
4.66573813861851,0.511151944972674,7895
4.92818919833462,0.614797538965653,7896
5.19064025805119,0.694860200597597,7897
5.4530913177673,0.740254268433347,7898
5.71554237748342,0.742190484073351,7899
5.97799343719998,0.696116601188156,7900
6.2404444969161,0.606018709623262,7901
6.50289555663221,0.478638007798969,7902
6.76534661634832,0.320715935186363,7903
7.02779767606489,0.138993931256201,7904
7.29024873578101,-0.0597865645197889,7905
7.55269979549712,-0.268748351199517,7906
7.81515085521369,-0.479641867088899,7907
8.0776019149298,-0.683421020867785,7908
8.34005297464591,-0.871206268603211,7909
8.60250403436248,-1.03602520094644,7910
8.8649550940786,-1.17207119937323,7911
9.12740615379471,-1.27355436797918,7912
9.38985721351128,-1.33468481085961,7913
9.65230827322739,-1.34987710193196,7914
9.9147593329435,-1.32071883783344,7915
10.1772103926601,-1.25439271777436,7916
10.4396614523762,-1.15690914649383,7917
10.7021125120923,-1.03427344174713,7918
10.9645635718089,-0.89249092128934,7919
11.227014631525,-0.73756690287631,7920
11.4894656912411,-0.575506704263161,7921
11.7519167509577,-0.41231564320496,7922
12.0143678106738,-0.253884565642651,7923
12.2768188703899,-0.104319622012182,7924
12.539269930106,0.0336846042070886,7925
12.8017209898226,0.157472086346719,7926
13.0641720495387,0.264386797737634,7927
13.3266231092548,0.351772711711416,7928
13.5890741689714,0.417122733497959,7929
13.8515252286875,0.458553205646754,7930
14.1139762884036,0.474343576677408,7931
14.3764273481202,0.463362945117542,7932
14.6388784078363,0.430354114124912,7933
14.9013294675524,0.381681443719992,7934
15.163780527269,0.322609212683288,7935
15.4262315869851,0.258228680732789,7936
15.6886826467012,0.189872068146072,7937
15.9511337064177,0.115044925000876,7938
16.2135847661339,0.0314470445610643,7939
16.47603582585,-0.0591507797228709,7940
16.7384868855665,-0.152436053552654,7941
17.0009379452827,-0.244057570854326,7942
17.2633890049988,-0.329664125554418,7943
17.5258400647149,-0.404904511579302,7944
17.7882911244315,-0.465427522855439,7945
18.0507421841476,-0.504788455444256,7946
18.3131932438637,-0.507030666314561,7947
18.5756443035802,-0.46007714875022,7948
18.8380953632964,-0.354336804114071,7949
19.1005464230125,-0.182305956938653,7950
19.362997482729,0.0556285599254262,7951
19.6254485424452,0.344824373612073,7952
19.8878996021613,0.66134429966077,7953
20.1503506618778,0.966963364456548,7954
20.412801721594,1.21693596806198,7955
20.6752527813101,1.38094178533995,7956
20.9377038410266,1.44424951663822,7957
21.2001549007427,1.40201941407427,7958
21.4626059604589,1.25813224426685,7959
21.7250570201754,1.02301952314133,7960
21.9875080798915,0.715081791958919,7961
22.2499591396077,0.353549670146833,7962
22.5124101993238,-0.0424454294556215,7963
22.7748612590403,-0.453772094009836,7964
23.0373123187564,-0.861298910675053,7965
23.2997633784726,-1.24589446661265,7966
23.5622144381891,-1.58895354288752,7967
23.8246654979052,-1.87767362271939,7968
24.0871165576214,-2.10294995777524,7969
24.3495676173379,-2.26023060037318,7970
24.612018677054,-2.35123792159446,7971
24.8744697367702,-2.37816006465035,7972
25.1369207964867,-2.34413724749564,7973
25.3993718562028,-2.25547513698931,7974
25.6618229159189,-2.12046638129832,7975
25.9242739756355,-1.94926866160599,7976
26.1867250353516,-1.75242687060645,7977
26.4491760950677,-1.54133916006178,7978
26.7116271547843,-1.32401610398059,7979
26.9740782145004,-1.09728243049898,7980
27.2365292742165,-0.86116867013217,7981
27.4989803339331,-0.625850211885791,7982
27.7614313936492,-0.396964744714619,7983
28.0238824533653,-0.177944070119708,7984
28.2863335130814,0.0309997501933498,7985
28.548784572798,0.230058149330322,7986
28.8112356325141,0.418965655842245,7987
29.0736866922302,0.595815280081705,7988
29.3361377519468,0.758414816743253,7989
29.5985888116629,0.904572060520602,7990
29.861039871379,1.03209480610833,7991
30.1234909310956,1.13879084820086,7992
30.3859419908117,1.22246798149213,7993
30.6483930505278,1.28095400794124,7994
30.9108441102444,1.31315783917467,7995
31.1732951699605,1.31959887439427,7996
31.4357462296766,1.30092769606726,7997
31.6981972893932,1.25799418844612,7998
31.9606483491093,1.19520456329619,7999
32.2230994088254,1.11762722102588,8000
32.485550468542,1.02657924394604,8001
32.7480015282581,0.923008873497436,8002
33.0104525879742,0.811775494742772,8003
33.2729036476903,0.699735165516688,8004
33.5353547074069,0.593074281505733,8005
