samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
106,1.9002967204111,1.76030621317767,0,0,0.025,0.0965272748208776,0,0.177245462748002,0.0828447180547988,1,8,1.32963431930727,0,1,10,0,-8165.60076211465,-7784.10724817583,-381.493513938816
111,1.9002967204111,1.76030621317767,0,0,0.025,0.0965272748208776,0,0.177245462748002,0.0828447180547988,1,8,1.32963431930727,0,1,10,0,-8135.2477184437,-7740.65727463446,-394.590443809236
116,1.9002967204111,1.76030621317767,0,0,0.025,0.091989721703311,0,0.177245462748002,0.0828447180547988,1,8,1.32963431930727,0,1,10,0,-8113.77347229495,-7722.1940282314,-391.579444063551
121,1.9002967204111,1.61605361386648,0,0,0.025,0.091989721703311,0,0.177245462748002,0.0828447180547988,1,8,1.32963431930727,0,1,10,0,-8009.53062670294,-7608.23780861008,-401.292818092859
126,1.9002967204111,1.61605361386648,0,0,0.025,0.091989721703311,0,0.177245462748002,0.0828447180547988,1,8,1.32963431930727,0,1,10,0,-7982.68149701872,-7577.05724787416,-405.624249144557
131,1.9002967204111,1.49018865180184,0,0,0.025,0.091989721703311,0,0.177245462748002,0.0828447180547988,1,8,1.32963431930727,0,1,10,0,-7986.83411568174,-7568.08270433212,-418.751411349612
136,1.9002967204111,1.49018865180184,0,0,0.025,0.091989721703311,0,0.15884842987649,0.0828447180547988,1,8,1.32963431930727,0,1,10,0,-7901.43225401342,-7478.58204375124,-422.850210262184
141,1.9002967204111,1.49018865180184,0,0,0.025,0.091989721703311,0,0.15884842987649,0.0828447180547988,1,8,1.32963431930727,0,1,10,0,-7892.27231372849,-7470.65801004448,-421.614303684011
146,1.9002967204111,1.49018865180184,0,0,0.025,0.091989721703311,0,0.15884842987649,0.0847186095736621,1,8,1.32963431930727,0,1,10,0,-7870.50174924946,-7454.29734568462,-416.204403564846
151,1.9002967204111,1.49018865180184,0,0,0.025,0.091989721703311,0,0.158394030329296,0.0847186095736621,1,8,1.32963431930727,0,1,10,0,-7860.23861988491,-7444.55028521886,-415.688334666051
156,1.9002967204111,1.34311488963847,0,0,0.025,0.091989721703311,0,0.158394030329296,0.0847186095736621,1,8,1.32963431930727,0,1,10,0,-7857.98934012612,-7439.33435747729,-418.654982648826
161,1.9002967204111,1.34311488963847,0,0,0.025,0.091989721703311,0,0.158394030329296,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7848.1729258375,-7434.89459065122,-413.278335186283
166,1.9002967204111,1.34311488963847,0,0,0.025,0.091989721703311,0,0.158394030329296,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7815.16746533169,-7406.53543806554,-408.632027266152
171,1.9002967204111,1.34311488963847,0,0,0.025,0.091989721703311,0,0.155704652794303,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7810.01357654104,-7401.38154927489,-408.632027266152
176,1.9002967204111,1.34311488963847,0,0,0.025,0.091989721703311,0,0.155704652794303,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7804.2165293668,-7393.89702148121,-410.319507885593
181,1.9002967204111,1.34311488963847,0,0,0.025,0.091989721703311,0,0.155704652794303,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7801.52184289461,-7387.3257549054,-414.196087989213
186,1.9002967204111,1.32095712934599,0,0,0.025,0.091989721703311,0,0.155704652794303,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7799.87994847731,-7384.38457750397,-415.495370973343
191,1.9002967204111,1.32095712934599,0,0,0.025,0.091989721703311,0,0.155704652794303,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7799.30742423346,-7377.77275228633,-421.534671947129
196,1.9002967204111,1.32179910776536,0,0,0.025,0.091989721703311,0,0.147846381541353,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7792.61959954073,-7369.49284743635,-423.126752104378
201,1.9002967204111,1.32179910776536,0,0,0.025,0.091989721703311,0,0.147846381541353,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7791.45940721331,-7370.67872531387,-420.780681899444
206,1.9002967204111,1.32179910776536,0,0,0.025,0.091989721703311,0,0.147846381541353,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7787.33457478783,-7366.64302066828,-420.691554119548
211,1.9002967204111,1.13655110457973,0,0,0.025,0.091989721703311,0,0.147846381541353,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7765.09654576106,-7346.29014103915,-418.806404721914
216,1.9002967204111,1.13655110457973,0,0,0.025,0.091989721703311,0,0.147846381541353,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7764.67944098409,-7348.55861360743,-416.120827376664
221,1.9002967204111,1.18616731863534,0,0,0.025,0.091989721703311,0,0.147846381541353,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7758.69268792018,-7342.69388916721,-415.998798752973
226,1.9002967204111,1.18616731863534,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7751.91193583198,-7335.1491814374,-416.762754394588
231,1.9002967204111,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0772173035473561,1,8,1.32963431930727,0,1,10,0,-7752.02584184745,-7335.88909533058,-416.136746516866
236,1.9002967204111,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0833161480002475,1,8,1.32963431930727,0,1,10,0,-7747.40452793123,-7335.9015390572,-411.502988874026
241,1.9002967204111,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0833161480002475,1,8,1.32963431930727,0,1,10,0,-7748.0803893383,-7336.11687557899,-411.963513759317
246,1.9002967204111,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0833161480002475,1,8,1.32963431930727,0,1,10,0,-7748.91479766515,-7335.93744084075,-412.977356824401
251,1.9002967204111,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0833161480002475,1,8,1.32963431930727,0,1,10,0,-7746.88791464612,-7332.85527899941,-414.032635646707
256,1.9002967204111,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0833161480002475,1,8,1.32963431930727,0,1,10,0,-7750.2577147275,-7334.81190240785,-415.445812319643
261,1.9002967204111,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0833161480002475,1,8,1.32963431930727,0,1,10,0,-7748.19597183356,-7333.75891547346,-414.437056360097
266,1.9002967204111,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0833161480002475,1,8,1.32963431930727,0,1,10,0,-7743.99527528906,-7330.8958867154,-413.099388573661
271,1.9002967204111,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0833161480002475,1,8,1.32963431930727,0,1,10,0,-7732.93843269995,-7318.08169719495,-414.856735504999
276,1.9002967204111,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0833161480002475,1,8,1.32963431930727,0,1,10,0,-7732.93843269995,-7318.08169719495,-414.856735504999
281,1.9002967204111,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0857305188411726,1,8,1.32963431930727,0,1,10,0,-7730.58518260152,-7313.45612267598,-417.12905992554
286,1.9002967204111,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0857305188411726,1,8,1.32963431930727,0,1,10,0,-7728.84221772674,-7313.073134854,-415.769082872738
291,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0857305188411726,1,8,1.32963431930727,0,1,10,0,-7719.48896628891,-7308.13851262983,-411.350453659087
296,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0857305188411726,1,8,1.32963431930727,0,1,10,0,-7719.48896628891,-7308.13851262983,-411.350453659087
301,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0857305188411726,1,8,1.32963431930727,0,1,10,0,-7720.93503494132,-7299.62417343945,-421.310861501875
306,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7716.25053762257,-7302.26482507865,-413.98571254392
311,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7712.93254004751,-7296.25125974331,-416.6812803042
316,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7704.24681335127,-7293.37704822153,-410.869765129741
321,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7711.47782680154,-7294.46002749788,-417.017799303663
326,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7709.68216134669,-7292.88120004178,-416.800961304912
331,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7714.97263643871,-7295.56805995084,-419.404576487878
336,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7712.22367083454,-7295.45137198929,-416.772298845248
341,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7704.97558148785,-7278.91745669368,-426.058124794173
346,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7703.25288521983,-7276.82148844056,-426.431396779267
351,1.89966115474923,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7706.53275236528,-7276.11422510809,-430.418527257182
356,1.86047561526739,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7699.69999226263,-7273.14412625481,-426.555866007822
361,1.86047561526739,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7686.21088479105,-7260.90029437915,-425.310590411896
366,1.86047561526739,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7679.1821433602,-7252.52863888281,-426.653504477386
371,1.86047561526739,1.1423595968659,0,0,0.025,0.091989721703311,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7680.2060106458,-7252.69615847251,-427.509852173293
376,1.86047561526739,1.1423595968659,0,0,0.025,0.0930813667389854,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7650.0650082939,-7224.31958048392,-425.745427809984
381,1.86047561526739,1.1423595968659,0,0,0.025,0.0930813667389854,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7648.56157236261,-7223.50929173319,-425.052280629424
386,1.86047561526739,1.1423595968659,0,0,0.025,0.0930813667389854,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7648.27423495495,-7223.04911151269,-425.225123442263
391,1.86047561526739,1.1423595968659,0,0,0.025,0.0930813667389854,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7654.9974003136,-7223.78138391613,-431.216016397473
396,1.86047561526739,1.1423595968659,0,0,0.025,0.0930813667389854,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7654.9974003136,-7223.78138391613,-431.216016397473
401,1.86047561526739,1.1423595968659,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0830646796937691,1,8,1.32963431930727,0,1,10,0,-7653.37333252664,-7223.9490755984,-429.424256928244
406,1.86047561526739,1.1423595968659,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0829316100594064,1,8,1.32963431930727,0,1,10,0,-7651.36430574595,-7220.30244002831,-431.061865717645
411,1.86047561526739,1.1423595968659,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0829316100594064,1,8,1.32963431930727,0,1,10,0,-7649.91410841236,-7218.85224269471,-431.061865717645
416,1.86047561526739,1.1423595968659,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0888083382584468,1,8,1.06208528133895,0,1,10,0,-7612.59019075388,-7181.52832503624,-431.061865717645
421,1.86047561526739,1.1423595968659,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0888083382584468,1,8,1.06208528133895,0,1,10,0,-7594.21809577228,-7160.48402676891,-433.73406900337
426,1.86047561526739,1.1423595968659,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0888083382584468,1,8,1.06208528133895,0,1,10,0,-7595.41731166916,-7163.02508526434,-432.392226404821
431,1.86047561526739,1.1423595968659,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0888083382584468,1,8,1.06208528133895,0,1,10,0,-7585.25361492193,-7147.89256777344,-437.361047148484
436,1.86047561526739,1.1423595968659,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0888083382584468,1,8,1.06208528133895,0,1,10,0,-7576.62704591979,-7138.16738648264,-438.459659437152
441,1.86047561526739,1.1423595968659,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0888083382584468,1,8,1.06208528133895,0,1,10,0,-7582.6701005012,-7138.59004019833,-444.08006030287
446,1.83548308419541,1.07653892913836,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0888083382584468,1,8,1.06208528133895,0,1,10,0,-7581.96427879375,-7134.58689629226,-447.37738250149
451,1.83548308419541,1.07653892913836,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0865389233129323,1,8,1.06208528133895,0,1,10,0,-7567.93822866675,-7126.6920258919,-441.246202774849
456,1.83548308419541,1.07653892913836,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0865389233129323,1,8,1.06208528133895,0,1,10,0,-7567.93822866675,-7126.6920258919,-441.246202774849
461,1.83548308419541,1.07653892913836,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0865389233129323,1,8,1.08838455853611,0,1,10,0,-7547.78438334967,-7105.23904638914,-442.545336960527
466,1.83548308419541,1.07653892913836,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0865389233129323,1,8,1.08838455853611,0,1,10,0,-7548.38304241847,-7106.49084730388,-441.89219511458
471,1.83548308419541,0.937981020822202,0,0,0.025,0.0871869209652952,0,0.142454458058469,0.0771323709524082,1,8,1.08838455853611,0,1,10,0,-7542.42488053592,-7101.69013821003,-440.734742325889
476,1.83548308419541,0.937981020822202,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0771323709524082,1,8,1.08838455853611,0,1,10,0,-7525.06748686807,-7085.3459807772,-439.72150609087
481,1.83548308419541,0.937981020822202,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0771323709524082,1,8,1.08838455853611,0,1,10,0,-7518.61243068669,-7078.52257715067,-440.089853536022
486,1.83548308419541,0.937981020822202,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0771323709524082,1,8,1.08838455853611,0,1,10,0,-7515.63955824035,-7076.03875652854,-439.600801711805
491,1.83548308419541,0.937981020822202,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0771323709524082,1,8,1.08838455853611,0,1,10,0,-7496.86276229438,-7061.46686548829,-435.395896806087
496,1.83548308419541,0.937981020822202,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0771323709524082,1,8,1.08838455853611,0,1,10,0,-7489.49147902515,-7054.26255991245,-435.2289191127
501,1.83548308419541,0.925002705212814,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0771323709524082,1,8,1.08838455853611,0,1,10,0,-7481.01372612793,-7048.55898549416,-432.45474063377
506,1.83548308419541,0.925002705212814,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0771323709524082,1,8,1.08838455853611,0,1,10,0,-7477.70449340239,-7048.27365591914,-429.430837483249
511,1.83548308419541,0.924071089785264,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0771323709524082,1,8,1.08838455853611,0,1,10,0,-7478.3296659596,-7046.9173602319,-431.412305727705
516,1.83548308419541,0.924071089785264,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0771323709524082,1,8,1.08838455853611,0,1,10,0,-7479.90568436373,-7047.39476634736,-432.510918016373
521,1.83548308419541,0.924071089785264,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0656136378663678,1,8,1.08838455853611,0,1,10,0,-7478.3265728854,-7046.9142671577,-431.412305727705
526,1.83548308419541,0.924071089785264,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0656136378663678,1,8,1.08838455853611,0,1,10,0,-7477.7937705568,-7045.58922674589,-432.204543810909
531,1.83548308419541,0.924071089785264,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0656136378663678,1,8,1.08838455853611,0,1,10,0,-7477.7937705568,-7045.58922674589,-432.204543810909
536,1.83548308419541,0.924071089785264,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0656136378663678,1,8,1.08838455853611,0,1,10,0,-7476.45757469749,-7044.22123024156,-432.236344455926
541,1.83548308419541,0.924071089785264,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0656136378663678,1,8,1.08838455853611,0,1,10,0,-7479.03705651534,-7044.32377357927,-434.713282936065
546,1.83548308419541,0.924071089785264,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0656136378663678,1,8,1.08838455853611,0,1,10,0,-7479.03705651534,-7044.32377357927,-434.713282936065
551,1.83548308419541,0.924071089785264,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7472.83171919817,-7035.44979097531,-437.381928222866
556,1.83548308419541,0.924071089785264,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7472.83171919817,-7035.44979097531,-437.381928222866
561,1.83548308419541,0.847807709207759,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7472.0912015411,-7036.69016997079,-435.401031570309
566,1.83548308419541,0.847807709207759,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7469.64737198793,-7035.27701747637,-434.370354511569
571,1.83548308419541,0.847807709207759,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7467.70014116266,-7034.39135766808,-433.308783494582
576,1.83548308419541,0.847807709207759,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7468.58734897271,-7034.78608899304,-433.80125997968
581,1.83548308419541,0.847807709207759,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7437.62230092797,-7002.37496710474,-435.247333823229
586,1.83548308419541,0.847807709207759,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7442.23045028925,-7005.14483698116,-437.085613308092
591,1.83548308419541,0.847807709207759,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7442.23045028925,-7005.14483698116,-437.085613308092
596,1.83548308419541,0.847807709207759,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7438.32385605492,-7002.01762460531,-436.30623144961
601,1.83548308419541,0.847807709207759,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7434.66025894381,-6998.22886435125,-436.431394592564
606,1.83548308419541,0.817854921080597,0,0,0.025,0.0876807315013354,0,0.132748801613169,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7434.61983434107,-6998.18843974851,-436.431394592564
611,1.83548308419541,0.817854921080597,0,0,0.025,0.0876807315013354,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7429.37361935388,-6994.78050424618,-434.593115107701
616,1.83548308419541,0.817854921080597,0,0,0.025,0.0876807315013354,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7428.56401113415,-6995.33128965913,-433.232721475014
621,1.83548308419541,0.817854921080597,0,0,0.025,0.0876807315013354,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7428.59401449483,-6994.47398982481,-434.120024670014
626,1.83548308419541,0.817854921080597,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7428.50309098373,-6994.38306631371,-434.120024670014
631,1.83548308419541,0.817854921080597,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7427.54770661263,-6992.48541572434,-435.062290888292
636,1.83548308419541,0.829389971427879,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7429.43935013127,-6991.12567413955,-438.313675991725
641,1.83548308419541,0.829389971427879,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7429.84999844546,-6991.39912133222,-438.450877113239
646,1.83548308419541,0.829389971427879,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7432.89154380228,-6992.48972719158,-440.401816610699
651,1.83548308419541,0.829389971427879,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7424.65531827802,-6985.7649591714,-438.890359106625
656,1.83548308419541,0.829389971427879,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7425.81540945714,-6984.75029862903,-441.06511082811
661,1.83548308419541,0.829389971427879,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7430.32722541986,-6988.4348416451,-441.892383774761
666,1.83548308419541,0.829389971427879,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7430.32722541986,-6988.4348416451,-441.892383774761
671,1.83548308419541,0.829389971427879,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7426.93954640885,-6983.63805359521,-443.301492813647
676,1.83548308419541,0.829389971427879,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7426.70214405331,-6986.29773443215,-440.404409621163
681,1.83548308419541,0.829389971427879,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7430.16297192377,-6986.35837553245,-443.804596391319
686,1.83548308419541,0.829389971427879,0,0,0.025,0.0884531866405772,0,0.130552563130607,0.0683940248065529,1,8,1.08838455853611,0,1,10,0,-7427.08474562441,-6981.44186974823,-445.642875876182
