samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1186,1.58081936622281,1.14137805346554,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.17550210749601,1,8,1.09187186768031,0,1,10,0,-7318.1628511113,-6916.54940936656,-401.613441744739
1191,1.58081936622281,1.14137805346554,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.153343988201942,1,8,1.09187186768031,0,1,10,0,-7318.00306412636,-6916.10194030917,-401.901123817191
1196,1.58081936622281,1.14137805346554,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.153343988201942,1,8,1.09187186768031,0,1,10,0,-7316.7179308807,-6915.49489187911,-401.223039001592
1201,1.58081936622281,1.14137805346554,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.153343988201942,1,8,1.09187186768031,0,1,10,0,-7315.31958802415,-6916.07755049142,-399.242037532726
1206,1.58081936622281,1.14137805346554,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7313.17972745425,-6913.93768992152,-399.242037532726
1211,1.58081936622281,1.14137805346554,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7314.6069567005,-6912.47265526173,-402.134301438774
1216,1.58081936622281,1.14137805346554,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7314.6069567005,-6912.47265526173,-402.134301438774
1221,1.58081936622281,1.14137805346554,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7315.83621807078,-6916.90562702036,-398.930591050426
1226,1.58081936622281,1.14137805346554,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7314.44354147551,-6915.26348956545,-399.180051910058
1231,1.58081936622281,1.05050926346004,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7323.37453381009,-6921.31502013471,-402.059513675384
1236,1.58081936622281,1.05050926346004,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7330.11835791192,-6923.51121105267,-406.607146859252
1241,1.58081936622281,1.05050926346004,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7330.45210079466,-6922.22536365151,-408.22673714315
1246,1.58081936622281,1.05050926346004,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7326.33091403998,-6919.44347035748,-406.887443682503
1251,1.58081936622281,1.05050926346004,0,0,0.025,0.073536932239235,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7329.03890025961,-6922.59774367974,-406.441156579874
1256,1.58081936622281,1.05050926346004,0,0,0.025,0.0725197482165201,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7328.47457101823,-6922.03341443835,-406.441156579874
1261,1.58081936622281,1.05050926346004,0,0,0.025,0.0725197482165201,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7327.01391700185,-6922.45620030295,-404.557716698893
1266,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7323.58751386569,-6920.46415011299,-403.123363752704
1271,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7324.46922720276,-6918.80033217845,-405.668895024308
1276,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7323.10448019956,-6915.14483453991,-407.959645659655
1281,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7324.65113454317,-6917.83281229027,-406.818322252894
1286,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7324.09781406537,-6920.31371037506,-403.784103690309
1291,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7317.89957657547,-6918.88827391253,-399.011302662937
1296,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7318.12901058459,-6916.8985044376,-401.230506146992
1301,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7317.62644912105,-6917.31311244061,-400.313336680439
1306,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7317.62644912105,-6917.31311244061,-400.313336680439
1311,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7317.62644912105,-6917.31311244061,-400.313336680439
1316,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7317.39531321757,-6912.99402388751,-404.401289330066
1321,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.163782714269312,1,8,1.09187186768031,0,1,10,0,-7319.63411352536,-6914.85205169977,-404.782061825583
1326,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.174088583742368,1,8,1.09187186768031,0,1,10,0,-7321.64729209477,-6918.39868227464,-403.248609820127
1331,1.58081936622281,1.05050926346004,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.167873143611386,1,8,1.09187186768031,0,1,10,0,-7319.8842323908,-6919.26072679778,-400.623505593019
1336,1.58081936622281,1.05388333783665,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.167873143611386,1,8,1.09187186768031,0,1,10,0,-7314.82305546159,-6916.57445562314,-398.248599838446
1341,1.58081936622281,1.05388333783665,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7315.45357998887,-6915.79621293346,-399.657367055418
1346,1.63225817827268,1.05388333783665,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7310.17884156853,-6914.81427001406,-395.364571554472
1351,1.63225817827268,1.05388333783665,0,0,0.025,0.069546572069099,0,0.0909655580345626,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7302.86261657107,-6913.76083870086,-389.101777870205
1356,1.63225817827268,1.05388333783665,0,0,0.025,0.069546572069099,0,0.0912797913621638,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7302.80954066676,-6911.84718529629,-390.962355370462
1361,1.63225817827268,1.05388333783665,0,0,0.025,0.069546572069099,0,0.0912797913621638,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7299.44375277299,-6908.52902545152,-390.914727321472
1366,1.63225817827268,1.09596782218695,0,0,0.025,0.069546572069099,0,0.0912797913621638,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7300.64118703233,-6911.61002672933,-389.031160302991
1371,1.63225817827268,0.904455686995477,0,0,0.025,0.069546572069099,0,0.0912797913621638,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7299.87006743204,-6911.48949469519,-388.38057273685
1376,1.63225817827268,0.904455686995477,0,0,0.025,0.069546572069099,0,0.0912797913621638,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7300.97045963872,-6909.14234434503,-391.828115293689
1381,1.63225817827268,0.967102437596142,0,0,0.025,0.069546572069099,0,0.0912797913621638,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7298.92760218701,-6907.09948689332,-391.828115293689
1386,1.63225817827268,0.967102437596142,0,0,0.025,0.069546572069099,0,0.0912797913621638,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7298.92760218701,-6907.09948689332,-391.828115293689
1391,1.65227514767862,0.92069722332643,0,0,0.025,0.069546572069099,0,0.0912797913621638,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7295.16454439954,-6904.20226508724,-390.962279312302
1396,1.65227514767862,0.92069722332643,0,0,0.025,0.069546572069099,0,0.0912797913621638,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7302.90491690883,-6910.7862664737,-392.118650435123
1401,1.64199432384568,0.92069722332643,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.177853634595768,1,8,1.09187186768031,0,1,10,0,-7302.48190343485,-6913.21588442964,-389.266019005209
1406,1.64199432384568,0.92069722332643,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.177225271317376,1,8,1.09187186768031,0,1,10,0,-7302.70370681101,-6908.63421099165,-394.069495819365
1411,1.64199432384568,0.92069722332643,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.177225271317376,1,8,1.09187186768031,0,1,10,0,-7303.49399548853,-6908.35186286691,-395.14213262163
1416,1.64199432384568,0.92069722332643,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.177225271317376,1,8,1.09187186768031,0,1,10,0,-7303.49399548853,-6908.35186286691,-395.14213262163
1421,1.64199432384568,0.92069722332643,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.177225271317376,1,8,1.09187186768031,0,1,10,0,-7307.24145033582,-6911.6572500271,-395.584200308715
1426,1.64199432384568,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.177225271317376,1,8,1.09187186768031,0,1,10,0,-7307.10325860895,-6911.58075186925,-395.52250673971
1431,1.64199432384568,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.177225271317376,1,8,1.09187186768031,0,1,10,0,-7307.03081842011,-6912.86928823353,-394.161530186574
1436,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.177225271317376,1,8,1.09187186768031,0,1,10,0,-7306.13993129888,-6913.7982523164,-392.341678982479
1441,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.177225271317376,1,8,1.09187186768031,0,1,10,0,-7297.9560528925,-6908.74015931183,-389.215893580677
1446,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.177225271317376,1,8,1.09187186768031,0,1,10,0,-7297.9560528925,-6908.74015931183,-389.215893580677
1451,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199212347158736,1,8,1.09187186768031,0,1,10,0,-7294.82467377992,-6903.62978585954,-391.194887920381
1456,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199212347158736,1,8,1.09187186768031,0,1,10,0,-7293.19644198435,-6903.49320894074,-389.703233043603
1461,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199212347158736,1,8,1.09187186768031,0,1,10,0,-7293.19644198435,-6903.49320894074,-389.703233043603
1466,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199212347158736,1,8,1.09187186768031,0,1,10,0,-7293.19644198435,-6903.49320894074,-389.703233043603
1471,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199212347158736,1,8,1.09187186768031,0,1,10,0,-7289.81651166223,-6900.30338231586,-389.513129346367
1476,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199212347158736,1,8,1.07105178613653,0,1,10,0,-7286.75797680078,-6897.24484745442,-389.513129346367
1481,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199212347158736,1,8,1.07105178613653,0,1,10,0,-7286.75797680078,-6897.24484745442,-389.513129346367
1486,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199007572318329,1,8,1.07105178613653,0,1,10,0,-7287.8673738836,-6896.99385090454,-390.873522979055
1491,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199007572318329,1,8,1.07105178613653,0,1,10,0,-7287.53173486571,-6894.63679418509,-392.894940680618
1496,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199007572318329,1,8,1.07105178613653,0,1,10,0,-7285.25613303551,-6895.04676970014,-390.209363335368
1501,1.67844993898589,0.801968479112128,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199007572318329,1,8,1.07105178613653,0,1,10,0,-7282.96763662703,-6893.02348250826,-389.944154118768
1506,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199007572318329,1,8,1.07105178613653,0,1,10,0,-7282.18973368731,-6892.24557956854,-389.944154118768
1511,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199007572318329,1,8,1.07105178613653,0,1,10,0,-7282.59914682884,-6891.23792669028,-391.361220138555
1516,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.199007572318329,1,8,1.07105178613653,0,1,10,0,-7280.6762358493,-6889.33748856659,-391.338747282703
1521,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.19389189823985,1,8,1.07105178613653,0,1,10,0,-7280.54616556692,-6888.98036083358,-391.565804733338
1526,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.19389189823985,1,8,1.07105178613653,0,1,10,0,-7280.60255601191,-6888.15350040077,-392.449055611134
1531,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.19389189823985,1,8,1.07105178613653,0,1,10,0,-7280.60255601191,-6888.15350040077,-392.449055611134
1536,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.19389189823985,1,8,1.07105178613653,0,1,10,0,-7280.60255601191,-6888.15350040077,-392.449055611134
1541,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.177207366872843,1,8,1.07105178613653,0,1,10,0,-7282.25609292097,-6889.80703730984,-392.449055611134
1546,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.177207366872843,1,8,1.07105178613653,0,1,10,0,-7286.18210091866,-6889.72305607823,-396.459044840425
1551,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0912797913621638,0.208597885248801,1,8,1.07105178613653,0,1,10,0,-7288.27934841497,-6888.62026291508,-399.659085499884
1556,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0899009020997649,0.212475517989348,1,8,1.07105178613653,0,1,10,0,-7287.27976745378,-6887.84773940453,-399.432028049248
1561,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0899009020997649,0.212475517989348,1,8,1.07105178613653,0,1,10,0,-7289.70778483489,-6890.82837186582,-398.879412969075
1566,1.67844993898589,0.832026511724461,0,0,0.025,0.0615508499375026,0,0.0899009020997649,0.212475517989348,1,8,1.07105178613653,0,1,10,0,-7287.71957536184,-6890.47429291779,-397.245282444051
1571,1.67844993898589,0.835383195700056,0,0,0.025,0.0597527826085173,0,0.0899009020997649,0.212475517989348,1,8,1.07105178613653,0,1,10,0,-7287.54634156712,-6890.30105912307,-397.245282444051
1576,1.67844993898589,0.835383195700056,0,0,0.025,0.0597527826085173,0,0.0899009020997649,0.20209549949641,1,8,1.07105178613653,0,1,10,0,-7293.74554163377,-6892.8889386945,-400.856602939274
1581,1.67844993898589,0.85070190624008,0,0,0.025,0.0597527826085173,0,0.0899009020997649,0.20209549949641,1,8,1.07105178613653,0,1,10,0,-7294.00293457119,-6893.14633163192,-400.856602939274
1586,1.67844993898589,0.85070190624008,0,0,0.025,0.0597527826085173,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7293.98048803742,-6893.12388509814,-400.856602939274
1591,1.67844993898589,0.85070190624008,0,0,0.025,0.0597527826085173,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7296.1253867601,-6893.77712894405,-402.348257816052
1596,1.67844993898589,0.85070190624008,0,0,0.025,0.0597527826085173,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7295.36823999172,-6892.56794666013,-402.800293331591
1601,1.67844993898589,0.85070190624008,0,0,0.025,0.0597527826085173,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7292.12292368002,-6891.90114862139,-400.221775058634
1606,1.67844993898589,0.85070190624008,0,0,0.025,0.0597527826085173,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7282.15165881954,-6883.62155977158,-398.530099047963
1611,1.67844993898589,0.85070190624008,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7282.15371093252,-6883.62361188455,-398.530099047963
1616,1.67844993898589,0.85070190624008,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7282.15371093252,-6883.62361188455,-398.530099047963
1621,1.67844993898589,0.85070190624008,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7288.07482159866,-6886.68638095911,-401.388440639555
1626,1.67844993898589,0.85070190624008,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7287.29614422944,-6886.39321140566,-400.902932823773
1631,1.67844993898589,0.85070190624008,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7287.29614422944,-6886.39321140566,-400.902932823773
1636,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7286.52054439763,-6885.61761157386,-400.902932823773
1641,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7285.19803577688,-6884.63824929681,-400.559786480064
1646,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7284.64030169103,-6884.39699260501,-400.243309086021
1651,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.218925319776514,1,8,1.07105178613653,0,1,10,0,-7280.29974961273,-6882.27898291203,-398.0207667007
1656,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.205420400760473,1,8,1.07105178613653,0,1,10,0,-7282.36114089851,-6883.04939001649,-399.311750882016
1661,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.205420400760473,1,8,1.07105178613653,0,1,10,0,-7282.3358382077,-6884.33627371465,-397.99956449305
1666,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.205420400760473,1,8,1.07105178613653,0,1,10,0,-7278.28492702008,-6883.42085674296,-394.86407027712
1671,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.205420400760473,1,8,1.07105178613653,0,1,10,0,-7278.28492702008,-6883.42085674296,-394.86407027712
1676,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.226455303321757,1,8,1.07105178613653,0,1,10,0,-7279.56220760029,-6884.69813732317,-394.86407027712
1681,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.226455303321757,1,8,1.07105178613653,0,1,10,0,-7276.02686455599,-6883.08460687634,-392.942257679644
1686,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.202190262643987,1,8,1.07105178613653,0,1,10,0,-7274.78838982906,-6881.84613214941,-392.942257679644
1691,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.214031968332979,1,8,1.07105178613653,0,1,10,0,-7272.55059749837,-6880.62690939972,-391.92368809865
1696,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.214031968332979,1,8,1.07105178613653,0,1,10,0,-7276.0538622876,-6882.27258265688,-393.781279630728
1701,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.214031968332979,1,8,1.07105178613653,0,1,10,0,-7276.15121166574,-6882.50160985899,-393.649601806752
1706,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.214031968332979,1,8,1.07105178613653,0,1,10,0,-7278.48626970513,-6881.89222891921,-396.594040785919
1711,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.214031968332979,1,8,1.07105178613653,0,1,10,0,-7278.48626970513,-6881.89222891921,-396.594040785919
1716,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.214031968332979,1,8,1.07105178613653,0,1,10,0,-7276.95454404235,-6881.4331400587,-395.521403983654
1721,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.214031968332979,1,8,1.07105178613653,0,1,10,0,-7276.95454404235,-6881.4331400587,-395.521403983654
1726,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.214031968332979,1,8,1.07105178613653,0,1,10,0,-7277.21115862808,-6882.91840792077,-394.292750707301
1731,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.214031968332979,1,8,1.0483406243275,0,1,10,0,-7276.10489229783,-6881.81214159053,-394.292750707301
1736,1.67844993898589,0.878478276106409,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.214031968332979,1,8,1.0483406243275,0,1,10,0,-7276.29237235577,-6880.17110699195,-396.121265363816
1741,1.67844993898589,0.879032299630047,0,0,0.025,0.0600198194859836,0,0.0899009020997649,0.214031968332979,1,8,1.0483406243275,0,1,10,0,-7269.10485377896,-6872.62691347121,-396.477940307755
1746,1.67844993898589,0.879032299630047,0,0,0.025,0.0667840111560828,0,0.0899009020997649,0.214031968332979,1,8,1.0483406243275,0,1,10,0,-7269.38136187514,-6872.90342156739,-396.477940307755
1751,1.7380142542317,0.879032299630047,0,0,0.025,0.0667840111560828,0,0.0899009020997649,0.214031968332979,1,8,1.0483406243275,0,1,10,0,-7267.76812943954,-6872.039425779,-395.728703660544
1756,1.7380142542317,0.879032299630047,0,0,0.025,0.0667840111560828,0,0.0899009020997649,0.214031968332979,1,8,1.0483406243275,0,1,10,0,-7265.63262655014,-6873.91026232491,-391.722364225229
1761,1.7380142542317,0.879032299630047,0,0,0.025,0.0667840111560828,0,0.0899009020997649,0.214031968332979,1,8,1.0483406243275,0,1,10,0,-7265.63262655014,-6873.91026232491,-391.722364225229
1766,1.7380142542317,0.879032299630047,0,0,0.025,0.0667840111560828,0,0.0899009020997649,0.214031968332979,1,8,1.0483406243275,0,1,10,0,-7257.87539519398,-6874.11327703042,-383.762118163564
1771,1.7380142542317,0.879032299630047,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.214031968332979,1,8,1.0483406243275,0,1,10,0,-7258.18088750232,-6874.41876933875,-383.762118163564
1776,1.7380142542317,0.819286776942121,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.214031968332979,1,8,1.0483406243275,0,1,10,0,-7257.79248609031,-6874.03036792675,-383.762118163564
1781,1.7380142542317,0.819286776942121,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.203417488113241,1,8,1.0483406243275,0,1,10,0,-7264.60355562664,-6879.25731735862,-385.346238268014
1786,1.7380142542317,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.203417488113241,1,8,1.0483406243275,0,1,10,0,-7268.05860510852,-6881.27200525811,-386.786599850404
1791,1.7380142542317,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.21061311487051,1,8,1.0483406243275,0,1,10,0,-7267.18760531549,-6880.40100546509,-386.786599850404
1796,1.7380142542317,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.21061311487051,1,8,1.0483406243275,0,1,10,0,-7267.80748406392,-6877.09643868809,-390.711045375831
1801,1.7380142542317,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.21061311487051,1,8,1.0483406243275,0,1,10,0,-7260.50003564441,-6874.3175493522,-386.182486292215
1806,1.7380142542317,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.21061311487051,1,8,1.0483406243275,0,1,10,0,-7260.45993988624,-6876.02042289908,-384.439516987156
1811,1.71843001698923,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.21061311487051,1,8,1.0483406243275,0,1,10,0,-7260.69921085691,-6876.25969386976,-384.439516987156
1816,1.71843001698923,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.21061311487051,1,8,1.0483406243275,0,1,10,0,-7265.22778021896,-6878.67756914663,-386.55021107234
1821,1.71843001698923,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.203014210471175,1,8,1.0483406243275,0,1,10,0,-7266.41954570546,-6879.22319030615,-387.196355399305
1826,1.71843001698923,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.217711518275085,1,8,1.0483406243275,0,1,10,0,-7267.19206652322,-6876.97122943708,-390.220837086145
1831,1.71843001698923,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.217711518275085,1,8,1.0483406243275,0,1,10,0,-7268.07247227276,-6879.63130276901,-388.44116950375
1836,1.71843001698923,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.217711518275085,1,8,1.0483406243275,0,1,10,0,-7268.07247227276,-6879.63130276901,-388.44116950375
1841,1.71843001698923,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.217711518275085,1,8,1.0483406243275,0,1,10,0,-7269.46677178315,-6883.41573052286,-386.051041260289
1846,1.71843001698923,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.217711518275085,1,8,1.0483406243275,0,1,10,0,-7267.75320861154,-6882.84378107591,-384.909427535628
1851,1.71843001698923,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.217711518275085,1,8,1.0483406243275,0,1,10,0,-7267.75320861154,-6882.84378107591,-384.909427535628
1856,1.71843001698923,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.217711518275085,1,8,1.0483406243275,0,1,10,0,-7269.52311970566,-6883.25983308467,-386.263286620995
1861,1.71843001698923,0.856661102544869,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.217711518275085,1,8,1.0483406243275,0,1,10,0,-7270.73269440448,-6882.63112829862,-388.101566105858
1866,1.71843001698923,0.878641147668791,0,0,0.025,0.0662048864622174,0,0.0899009020997649,0.235419626309835,1,8,1.0483406243275,0,1,10,0,-7270.90481705288,-6882.80325094702,-388.101566105858
