"x_coord","y_coord","inf_years"
-0.303600823045144,0.232261524877266,7872
-0.0733217592592155,0.533330209173923,7873
0.156957304526941,0.834398893470877,7874
0.38723636831287,1.13546757776753,7875
0.617515432098799,1.43653626206419,7876
0.847794495884955,1.73760494636115,7877
1.07807355967088,2.0386736306578,7878
1.30835262345681,2.33974231495446,7879
1.53863168724297,2.64081099925142,7880
1.7689107510289,2.94187968354807,7881
1.99918981481483,3.24232437132958,7882
2.22946887860098,3.53763124775676,7883
2.45974794238691,3.82179156134968,7884
2.69002700617284,4.08879349876288,7885
2.920306069959,4.33382937469367,7886
3.15058513374493,4.55757704651725,7887
3.38086419753085,4.76227561407079,7888
3.61114326131701,4.95016428889574,7889
3.84142232510294,5.12348228253295,7890
4.0717013888891,5.28446880652402,7891
4.30198045267502,5.43536307240989,7892
4.53225951646095,5.57840429173196,7893
4.76253858024711,5.7158316760316,7894
4.99281764403304,5.8498844368498,7895
5.22309670781897,5.98280178572794,7896
5.45337577160512,6.1168229342074,7897
5.68365483539105,6.25418709382915,7898
5.91393389917698,6.39713347613458,7899
6.14421296296314,6.54790129266508,7900
6.37449202674907,6.7087297549616,7901
6.604771090535,6.88185807456553,7902
6.83505015432115,7.06952546301831,7903
7.06532921810708,7.27397113186082,7904
7.29560828189301,7.49743429263447,7905
7.52588734567917,7.74215415688077,7906
7.7561664094651,8.00955680923423,7907
7.98644547325125,8.2920546444888,7908
8.21672453703718,8.57888067904398,7909
8.44700360082311,8.86263847367094,7910
8.67728266460927,9.13618587925936,7911
8.90756172839519,9.39238074669811,7912
9.13784079218112,9.62408092687689,7913
9.36811985596728,9.82414427068531,7914
9.59839891975321,9.98542862901236,7915
9.82867798353914,10.1024958815491,7916
10.0589570473253,10.1768676932887,7917
10.2892361111112,10.2118423469113,7918
10.5195151748972,10.2107181256822,7919
10.7497942386833,10.1767933128667,7920
10.9800733024692,10.11336619173,7921
11.2103523662552,10.0237350455374,7922
11.4406314300413,9.91119815755388,7923
11.6709104938273,9.77905381104497,7924
11.9011895576132,9.63060028927579,7925
12.1314686213993,9.46913587551139,7926
12.3617476851853,9.29795885301733,7927
12.5920267489714,9.12036750505848,7928
12.8223058127573,8.93966011490045,7929
13.0525848765433,8.75913496580828,7930
13.2828639403294,8.58209034104702,7931
13.5131430041154,8.41182452388226,7932
13.7434220679013,8.25163579757903,7933
13.9737011316874,8.10482244540245,7934
14.2039801954734,7.97468275061801,7935
14.4342592592593,7.86451499649079,7936
14.6645383230455,7.77761746628596,7937
14.8948173868314,7.71728844326891,7938
15.1250964506173,7.68657877798948,7939
15.3553755144035,7.68385641918193,7940
15.5856545781894,7.70330618039408,7941
15.8159336419753,7.73896579503626,7942
16.0462127057615,7.78487299651887,7943
16.2764917695474,7.83506551825214,7944
16.5067708333333,7.88358109364647,7945
16.7370498971195,7.92445745611222,7946
16.9673289609054,7.95173233905967,7947
17.1976080246916,7.95944347589919,7948
17.4278870884775,7.9416286000411,7949
17.6581661522634,7.89232544489577,7950
17.8884452160496,7.80557174387344,7951
18.1187242798355,7.67540523038461,7952
18.3490033436215,7.49586363783956,7953
18.5792824074076,7.26116315932319,7954
18.8095614711935,6.97542922589865,7955
19.0398405349795,6.65770432431134,7956
19.2701195987656,6.32826379517383,7957
19.5003986625516,6.00738297909969,7958
19.7306777263375,5.7153372167015,7959
19.9609567901236,5.47240184859195,7960
20.1912358539096,5.29885221538441,7961
20.4215149176955,5.20933584651816,7962
20.6517939814817,5.19326387675515,7963
20.8820730452676,5.232976549006,7964
21.1123521090535,5.31277309269122,7965
21.3426311728397,5.42685994584967,7966
21.5729102366256,5.57256761738812,7967
21.8031893004118,5.74722779506384,7968
22.0334683641977,5.94817216663347,7969
22.2637474279836,6.17273241985415,7970
22.4940264917698,6.41824024248313,7971
22.7243055555557,6.68202732227688,7972
22.9545846193416,6.96142534699263,7973
23.1848636831278,7.25376600438767,7974
23.4151427469137,7.55638098221839,7975
23.6454218106996,7.86660196824207,7976
23.8757008744858,8.181760650216,7977
24.1059799382717,8.49918871589653,7978
24.3362590020577,8.81621785304097,7979
24.5665380658438,9.1301797494066,7980
24.7968171296297,9.43840609274979,7981
25.0270961934157,9.73822857082784,7982
25.2573752572018,10.026978871398,7983
25.4876543209878,10.3019886822167,7984
25.7179333847737,10.5605896910412,7985
25.9482124485598,10.8001135856287,7986
26.1784915123458,11.0178920537358,7987
26.4087705761319,11.2112567831197,7988
26.6390496399179,11.3775394615372,7989
26.8693287037038,11.5140717767455,7990
27.0996077674899,11.6181854165015,7991
27.3298868312759,11.6872120685621,7992
27.5601658950618,11.7184834206844,7993
27.790444958848,11.7093311606253,7994
28.0207240226339,11.6570869761418,7995
28.2510030864198,11.5590825549909,7996
28.481282150206,11.4126495849295,7997
28.7115612139919,11.2151197537148,7998
28.9418402777778,10.9638247491037,7999
29.172119341564,10.6561563769151,8000
29.4023984053499,10.2936978528865,8001
29.6326774691358,9.88488939621494,8002
29.862956532922,9.43880529637459,8003
30.0932355967079,8.96451984284099,8004
30.3235146604939,8.47110732508837,8005
30.55379372428,7.96784230073277,8006
30.7840727880659,7.46631740755489,8007
31.0143518518521,6.9796160667274,8008
31.244630915638,6.5208463331802,8009
31.474909979424,6.10311626184174,8010
31.7051890432101,5.7392733292787,8011
31.935468106996,5.43475491562168,8012
32.165747170782,5.18670361232175,8013
32.3960262345681,4.99182378817389,8014
32.6263052983541,4.84681981197362,8015
32.85658436214,4.74839605251586,8016
33.0868634259261,4.69325687859571,8017
33.3171424897121,4.67810665900843,8018
33.547421553498,4.69964976254907,8019
33.7777006172842,4.75459055801284,8020
34.0079796810701,4.83963341419478,8021
34.238258744856,4.95148269989007,8022
34.4685378086422,5.08684278389397,8023
34.6988168724281,5.24241803500137,8024
34.929095936214,5.41491282200754,8025
35.1593750000002,5.60116187781158,8026
35.3896540637861,5.79938365471237,8027
35.6199331275723,6.00863049921223,8028
35.8502121913582,6.22796623699122,8029
36.0804912551441,6.45645469373002,8030
36.3107703189303,6.69315969510934,8031
36.5410493827162,6.93714506680919,8032
36.7713284465021,7.18747463451028,8033
37.0016075102883,7.44321222389335,8034
37.2318865740742,7.70342166063836,8035
37.4621656378602,7.96716677042604,8036
37.6924447016463,8.23351137893713,8037
37.9227237654322,8.50151931185158,8038
38.1530028292182,8.77025612648405,8039
38.3832818930043,9.03906603911208,8040
38.6135609567903,9.30787595173984,8041
38.8438400205762,9.57668586436761,8042
39.0741190843623,9.84549577699565,8043
39.3043981481483,10.1143056896234,8044
39.5346772119342,10.3831156022512,8045
39.7649562757204,10.6519255148792,8046
39.9952353395063,10.920735427507,8047
40.2255144032924,11.189545340135,8048
40.4557934670784,11.4583552527628,8049
40.6860725308643,11.7271651653905,8050
40.9163515946505,11.9959750780186,8051
41.1466306584364,12.2647849906463,8052
41.3769097222223,12.5335949032741,8053
41.6071887860085,12.8024048159021,8054
41.8374678497944,13.0712147285299,8055
42.0677469135803,13.3400246411577,8056
42.2980259773665,13.6088345537857,8057
42.5283050411524,13.8776444664135,8058
42.7585841049383,14.1464543790412,8059
42.9888631687245,14.4152642916693,8060
43.2191422325104,14.684074204297,8061
43.4494212962964,14.9528841169248,8062
43.6797003600825,15.2216940295528,8063
