samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
511,1.26022367079894,1.43597505997932,0,0,0.025,0.0560936334443921,0,0.119961286860506,0.0695881214538425,1,8,1.11090733263845,0,1,10,0,-10176.1089093123,-9226.40740181354,-949.70150749874
521,1.26022367079894,1.43597505997932,0,0,0.025,0.0560936334443921,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10172.7345564925,-9218.26086571837,-954.473690774144
531,1.26022367079894,1.43597505997932,0,0,0.025,0.0560936334443921,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10164.1661924434,-9197.43650494083,-966.72968750259
541,1.26022367079894,1.43597505997932,0,0,0.025,0.0560936334443921,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10155.0004975519,-9189.5393420605,-965.461155491427
551,1.26022367079894,1.43597505997932,0,0,0.025,0.0560936334443921,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10132.7091209765,-9170.76664861501,-961.942472361454
561,1.26022367079894,1.43597505997932,0,0,0.025,0.0571083817324936,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10136.5470945149,-9164.01824422265,-972.528850292295
571,1.26022367079894,1.43597505997932,0,0,0.025,0.0571083817324936,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10136.8047495036,-9159.97812750613,-976.82662199744
581,1.26022367079894,1.43597505997932,0,0,0.025,0.0571083817324936,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10126.8940978777,-9153.70205914119,-973.192038736522
591,1.24113467888814,1.43597505997932,0,0,0.025,0.0571083817324936,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10119.5116650901,-9145.46527627602,-974.046388814041
601,1.24113467888814,1.43597505997932,0,0,0.025,0.0571083817324936,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10119.6762975851,-9139.54899504727,-980.127302537822
611,1.24113467888814,1.43597505997932,0,0,0.025,0.0571083817324936,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10099.2878568474,-9128.60005162907,-970.687805218378
621,1.24113467888814,1.43597505997932,0,0,0.025,0.0571083817324936,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10093.9840454503,-9112.76135150378,-981.222693946505
631,1.24113467888814,1.43597505997932,0,0,0.025,0.0571083817324936,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10091.1874938426,-9103.14958412529,-988.037909717262
641,1.27097910055044,1.43597505997932,0,0,0.025,0.0571083817324936,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10088.2194821224,-9103.05490584997,-985.164576272481
651,1.27097910055044,1.43597505997932,0,0,0.025,0.0571083817324936,0,0.119961286860506,0.0781087582015018,1,8,1.11090733263845,0,1,10,0,-10087.2624721046,-9103.6174340938,-983.645038010842
