samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,exponential_waning,posterior_prob,likelihood,prior_prob
84331,2.00017898056747,1.81024393708763,0,0,0.025,0.233578957728701,0,0.0983882557428691,0.371152183668999,1,8,1.00163325246553,0,1,10,0,0,-9466.54074626813,-8606.5976976995,-859.943048568626
84341,1.98138043767587,1.86333129438485,0,0,0.025,0.233578957728701,0,0.0983882557428691,0.371152183668999,1,8,1.00163325246553,0,1,10,0,0,-9471.12763033409,-8606.87497391336,-864.252656420737
84351,1.98138043767587,1.86333129438485,0,0,0.025,0.237262701819062,0,0.0985799125904125,0.358794357295704,1,8,1.00013890083451,0,1,10,0,0,-9470.82586668337,-8606.64220313412,-864.18366354925
84361,1.98138043767587,1.90562874418937,0,0,0.025,0.237262701819062,0,0.0985799125904125,0.358794357295704,1,8,1.00013890083451,0,1,10,0,0,-9475.02879209477,-8610.16887600635,-864.859916088413
84371,1.98138043767587,1.8556983118131,0,0,0.025,0.237262701819062,0,0.0971665750149164,0.358794357295704,1,8,1.00013890083451,0,1,10,0,0,-9473.71232320143,-8608.9509766262,-864.761346575222
84381,2.00583560321264,1.76576544149315,0,0,0.025,0.235218490571219,0,0.0996572114781326,0.358794357295704,1,8,1.0058588418052,0,1,10,0,0,-9476.38704200112,-8609.49751017226,-866.889531828859
84391,2.00583560321264,1.76576544149315,0,0,0.025,0.249470786899179,0,0.0996572114781326,0.358794357295704,1,8,1.0058588418052,0,1,10,0,0,-9477.35426879028,-8614.41120996702,-862.943058823263
84401,2.00583560321264,1.76576544149315,0,0,0.025,0.249470786899179,0,0.0993942403236002,0.361608611209703,1,8,0.993429473430236,0,1,10,0,0,-9473.8376846625,-8607.26478494092,-866.572899721575
84411,2.00583560321264,2.01444982208236,0,0,0.025,0.252367859026483,0,0.0981003900900555,0.361608611209703,1,8,0.988195774649707,0,1,10,0,0,-9473.23907965814,-8608.72275565351,-864.516324004632
84421,1.99230370834572,2.01444982208236,0,0,0.025,0.252367859026483,0,0.0981003900900555,0.421495420221936,1,8,0.99686699695274,0,1,10,0,0,-9472.30729340065,-8607.22168620268,-865.085607197969
84431,2.01701801977621,2.01444982208236,0,0,0.025,0.252367859026483,0,0.0981003900900555,0.421495420221936,1,8,0.990520023196872,0,1,10,0,0,-9469.76669039118,-8605.91945742425,-863.847232966926
84441,2.0016364491759,1.81628489132995,0,0,0.025,0.252367859026483,0,0.0981245134641814,0.388826451388283,1,8,0.990520023196872,0,1,10,0,0,-9468.24447934865,-8604.55754302412,-863.686936324534
84451,2.0016364491759,1.98655310559021,0,0,0.025,0.290129465094213,0,0.0983776127237311,0.39450010600327,1,8,0.990520023196872,0,1,10,0,0,-9468.74287356341,-8604.59116086356,-864.151712699844
84461,2.01870744487141,1.8893001350751,0,0,0.025,0.250440969997844,0,0.0983776127237311,0.39450010600327,1,8,1.00575505684575,0,1,10,0,0,-9466.01354208904,-8601.8618293892,-864.151712699844
84471,2.01870744487141,1.9546604943453,0,0,0.025,0.250440969997844,0,0.100257938674468,0.37982920417094,1,8,1.00414534436471,0,1,10,0,0,-9465.01266888981,-8602.56004570833,-862.452623181483
84481,2.01870744487141,1.9546604943453,0,0,0.025,0.227273293498323,0,0.100579500129191,0.37982920417094,1,8,1.0085685533837,0,1,10,0,0,-9467.74010070446,-8602.89010186568,-864.849998838785
84491,2.02576034524506,1.77868886248351,0,0,0.025,0.227273293498323,0,0.100579500129191,0.380074238670026,1,8,1.0085685533837,0,1,10,0,0,-9464.52452699713,-8599.47561957788,-865.048907419254
84501,2.02576034524506,1.77868886248351,0,0,0.025,0.235892174654878,0,0.100579500129191,0.393081657006136,1,8,0.997506697968532,0,1,10,0,0,-9461.40627087575,-8596.40368752817,-865.00258334758
84511,2.02547178301977,1.77868886248351,0,0,0.025,0.235892174654878,0,0.101252822763501,0.393081657006136,1,8,0.997506697968532,0,1,10,0,0,-9463.09674632687,-8598.16473529661,-864.932011030259
84521,2.02456795820607,1.98413748501849,0,0,0.025,0.235892174654878,0,0.100752936544689,0.393081657006136,1,8,0.997506697968532,0,1,10,0,0,-9464.49675965056,-8598.38682968457,-866.10992996599
84531,2.01540029943428,1.88695994550803,0,0,0.025,0.235892174654878,0,0.100752936544689,0.396312761638091,1,8,0.997506697968532,0,1,10,0,0,-9469.23520647273,-8601.86777051816,-867.36743595457
84541,2.01540029943428,1.93117866348938,0,0,0.025,0.256268280952324,0,0.0992936317370123,0.413359635926263,1,8,0.997506697968532,0,1,10,0,0,-9468.70403485877,-8601.70054786391,-867.003486994858
84551,2.03407424397445,1.93117866348938,0,0,0.025,0.23461269869468,0,0.0992936317370123,0.413359635926263,1,8,0.997506697968532,0,1,10,0,0,-9470.02513572333,-8603.02164872847,-867.003486994858
84561,2.01752497992992,1.93117866348938,0,0,0.025,0.23461269869468,0,0.0986822422285947,0.395799322260968,1,8,0.997506697968532,0,1,10,0,0,-9470.04605432215,-8603.04256732729,-867.003486994858
84571,2.01287532412819,1.93117866348938,0,0,0.025,0.23461269869468,0,0.0998536127235442,0.395799322260968,1,8,0.997506697968532,0,1,10,0,0,-9467.36380440142,-8597.67168442784,-869.692119973581
84581,2.01287532412819,1.93117866348938,0,0,0.025,0.23461269869468,0,0.0998536127235442,0.378371816333915,1,8,0.997506697968532,0,1,10,0,0,-9470.93016431163,-8598.21054941166,-872.719614899971
84591,2.00988261351619,1.93117866348938,0,0,0.025,0.23461269869468,0,0.100560649496387,0.378371816333915,1,8,0.98608369367252,0,1,10,0,0,-9468.51590259759,-8598.08895104732,-870.426951550276
84601,2.03079423603084,1.93117866348938,0,0,0.025,0.222654047586948,0,0.100560649496387,0.41986158624571,1,8,0.98608369367252,0,1,10,0,0,-9472.95379586767,-8604.71442228766,-868.239373580002
84611,2.0122608309,1.93117866348938,0,0,0.025,0.222654047586948,0,0.100327968714845,0.402828173413731,1,8,0.98608369367252,0,1,10,0,0,-9471.32710474935,-8600.88510117345,-870.442003575905
84621,2.01535050706378,1.92828438244167,0,0,0.025,0.245608502036592,0,0.0995121109918199,0.342568587236088,1,8,0.98608369367252,0,1,10,0,0,-9473.80129388346,-8606.04342818229,-867.757865701179
84631,2.01208864486589,1.92828438244167,0,0,0.025,0.245608502036592,0,0.0995121109918199,0.386452426400624,1,8,0.98608369367252,0,1,10,0,0,-9467.72003432104,-8601.14938846873,-866.570645852313
84641,2.01787233854922,1.92828438244167,0,0,0.025,0.259654191176507,0,0.0993857076979491,0.380429728925124,1,8,1.00211210939196,0,1,10,0,0,-9465.52128634873,-8598.04658859531,-867.474697753427
84651,2.02251258407184,1.92828438244167,0,0,0.025,0.258739264160567,0,0.0993840797711068,0.353385770192058,1,8,1.00211210939196,0,1,10,0,0,-9466.75626590129,-8600.19266020482,-866.563605696462
84661,2.01793637228836,1.92828438244167,0,0,0.025,0.273303591793819,0,0.0993840797711068,0.353385770192058,1,8,1.00211210939196,0,1,10,0,0,-9465.74231938109,-8600.83327203235,-864.909047348747
84671,2.01793637228836,1.93554409758606,0,0,0.025,0.254867858152627,0,0.0993840797711068,0.358285556017022,1,8,1.00211210939196,0,1,10,0,0,-9464.69460996842,-8598.40496401783,-866.289645950586
84681,2.01158117690302,1.93554409758606,0,0,0.025,0.262866928336081,0,0.0993840797711068,0.358285556017022,1,8,0.984966581549024,0,1,10,0,0,-9463.75245095351,-8597.59063837443,-866.161812579076
84691,2.01158117690302,1.93548914441015,0,0,0.025,0.262866928336081,0,0.0982351321401624,0.358285556017022,1,8,0.984966581549024,0,1,10,0,0,-9465.24171581498,-8599.51947482272,-865.72224099226
84701,2.02753671408026,1.93548914441015,0,0,0.025,0.262866928336081,0,0.0990537637743645,0.358285556017022,1,8,0.984966581549024,0,1,10,0,0,-9465.45933727772,-8598.78831501547,-866.671022262246
84711,2.02720140061491,1.93548914441015,0,0,0.025,0.242027982257952,0,0.0990537637743645,0.358285556017022,1,8,0.996007723074611,0,1,10,0,0,-9466.55203309985,-8599.42734362768,-867.124689472172
84721,2.01884173416922,1.93548914441015,0,0,0.025,0.238860250586415,0,0.0995138762292936,0.379592533850856,1,8,0.996007723074611,0,1,10,0,0,-9460.20957211097,-8597.94454780184,-862.265024309132
84731,2.00129135267572,1.93548914441015,0,0,0.025,0.238860250586415,0,0.0995138762292936,0.387527062312516,1,8,0.985804822798818,0,1,10,0,0,-9458.41008382377,-8595.96662274183,-862.443461081935
84741,2.02035931637142,2.00257594049198,0,0,0.025,0.238860250586415,0,0.0992948385907239,0.372799102401137,1,8,0.985804822798818,0,1,10,0,0,-9454.75595150902,-8597.51577556748,-857.240175941546
84751,2.02035931637142,2.00257594049198,0,0,0.025,0.248093524380112,0,0.0992948385907239,0.394146919693246,1,8,0.985804822798818,0,1,10,0,0,-9454.99770805109,-8597.81087809025,-857.186829960841
84761,2.02035931637142,2.00257594049198,0,0,0.025,0.248093524380112,0,0.100432600202651,0.393795914117761,1,8,0.985804822798818,0,1,10,0,0,-9457.17388771158,-8601.09728708212,-856.076600629463
84771,2.05700336360255,1.7159781072036,0,0,0.025,0.238083286547999,0,0.100432600202651,0.393795914117761,1,8,1.00131039289572,0,1,10,0,0,-9459.46459926469,-8602.40252900266,-857.062070262031
84781,2.03018359931688,1.7159781072036,0,0,0.025,0.238083286547999,0,0.0996432632281237,0.393795914117761,1,8,1.00131039289572,0,1,10,0,0,-9457.21473725666,-8600.36518679857,-856.849550458088
84791,2.03018359931688,1.7159781072036,0,0,0.025,0.21346215470111,0,0.0996432632281237,0.393795914117761,1,8,1.00131039289572,0,1,10,0,0,-9456.78794552041,-8599.26579483361,-857.522150686792
84801,2.0233472580784,1.7159781072036,0,0,0.025,0.241539878211873,0,0.0996432632281237,0.361352529762488,1,8,1.00131039289572,0,1,10,0,0,-9455.72328088147,-8596.29388253867,-859.429398342797
84811,2.0233472580784,1.78454979908911,0,0,0.025,0.241539878211873,0,0.100130150235478,0.342206132336727,1,8,1.00131039289572,0,1,10,0,0,-9463.17881738793,-8596.71027482991,-866.468542558019
84821,2.0233472580784,1.79088940448842,0,0,0.025,0.241539878211873,0,0.10083497126226,0.347193976321899,1,8,1.00131039289572,0,1,10,0,0,-9467.25309571828,-8597.81587868488,-869.437217033395
84831,2.04563173722559,1.7058037352761,0,0,0.025,0.241539878211873,0,0.10083497126226,0.347193976321899,1,8,0.993323403151277,0,1,10,0,0,-9467.68605140698,-8597.79516716366,-869.890884243321
84841,2.04563173722559,1.7058037352761,0,0,0.025,0.241539878211873,0,0.101654455722655,0.347193976321899,1,8,0.993323403151277,0,1,10,0,0,-9466.06444207362,-8599.42981706526,-866.634625008365
84851,2.05263050041422,1.69097921685271,0,0,0.025,0.241539878211873,0,0.101488715425363,0.347193976321899,1,8,0.993323403151277,0,1,10,0,0,-9466.38247958348,-8602.26670104896,-864.115778534517
84861,2.03700827536963,1.69097921685271,0,0,0.025,0.228147667793026,0,0.101282396422464,0.347193976321899,1,8,0.993323403151277,0,1,10,0,0,-9466.2019197286,-8605.81218910933,-860.389730619269
84871,2.05003793015369,1.69097921685271,0,0,0.025,0.228147667793026,0,0.101282396422464,0.347217775924893,1,8,0.991551417263612,0,1,10,0,0,-9469.59628779129,-8607.07353825404,-862.52274953725
84881,2.00831569936512,1.68289636895308,0,0,0.025,0.228147667793026,0,0.101282396422464,0.373223123769342,1,8,0.991551417263612,0,1,10,0,0,-9470.77866444119,-8608.56089424643,-862.217770194758
84891,2.00831569936512,1.84034605714739,0,0,0.025,0.228147667793026,0,0.100944373553,0.373223123769342,1,8,0.999723420846813,0,1,10,0,0,-9465.84094843094,-8606.93670646805,-858.904241962894
84901,2.00549447540266,1.84034605714739,0,0,0.025,0.217544859102531,0,0.100512695803084,0.358050684817989,1,8,1.01015172871391,0,1,10,0,0,-9469.74051151373,-8609.84296858137,-859.897542932369
84911,2.00549447540266,1.8842025073519,0,0,0.025,0.217544859102531,0,0.0996628150786839,0.358050684817989,1,8,1.01015172871391,0,1,10,0,0,-9469.40816748533,-8608.81531358547,-860.592853899862
84921,2.00549447540266,1.8842025073519,0,0,0.025,0.217544859102531,0,0.100478249527816,0.421936169314181,1,8,1.01015172871391,0,1,10,0,0,-9467.30257839507,-8609.26774887753,-858.03482951754
84931,2.02665360819859,1.73821186228589,0,0,0.025,0.217544859102531,0,0.0986806378848556,0.421936169314181,1,8,0.991042178593933,0,1,10,0,0,-9471.61860566032,-8611.11307930363,-860.505526356689
84941,2.02665360819859,1.73821186228589,0,0,0.025,0.226383611411122,0,0.0993615031173147,0.463172560834677,1,8,0.991042178593933,0,1,10,0,0,-9474.27779008615,-8611.64354646885,-862.634243617294
84951,2.02665360819859,1.73821186228589,0,0,0.025,0.226383611411122,0,0.0993615031173147,0.425725265992665,1,8,1.00463133754409,0,1,10,0,0,-9473.45565871213,-8608.06435992986,-865.391298782265
84961,2.02665360819859,1.68508377699531,0,0,0.025,0.238400582378579,0,0.0993615031173147,0.425725265992665,1,8,1.00463133754409,0,1,10,0,0,-9471.93598814879,-8608.89081950373,-863.045168645055
84971,2.03513376189492,1.75948372757208,0,0,0.025,0.238400582378579,0,0.099845667113026,0.39222210189832,1,8,1.00463133754409,0,1,10,0,0,-9458.88487262137,-8598.70760287835,-860.177269743011
84981,2.03513376189492,1.75948372757208,0,0,0.025,0.238400582378579,0,0.0998905892281399,0.39222210189832,1,8,0.99543762290223,0,1,10,0,0,-9457.64370136525,-8595.50688964864,-862.136811716608
84991,2.03881402205599,1.75948372757208,0,0,0.025,0.230595822252041,0,0.0998905892281399,0.400339891274803,1,8,0.990845569757649,0,1,10,0,0,-9451.50417660118,-8592.81596707722,-858.688209523956
85001,2.03881402205599,1.75948372757208,0,0,0.025,0.239769482214621,0,0.0997879169749364,0.400339891274803,1,8,0.990845569757649,0,1,10,0,0,-9454.06705635934,-8595.41402523884,-858.653031120493
85011,2.03881402205599,1.79750336967467,0,0,0.025,0.239769482214621,0,0.101387897389309,0.400339891274803,1,8,0.990845569757649,0,1,10,0,0,-9453.78018888647,-8595.12715776597,-858.653031120493
85021,2.0464156639812,1.79750336967467,0,0,0.025,0.239769482214621,0,0.101167675523811,0.435194084493646,1,8,0.978686008026533,0,1,10,0,0,-9459.95749707494,-8601.07335423348,-858.884142841456
85031,2.0464156639812,1.76733982028759,0,0,0.025,0.239769482214621,0,0.100607533340097,0.393838790876649,1,8,0.978686008026533,0,1,10,0,0,-9456.8584329844,-8600.36980300466,-856.488629979744
85041,2.05854814459415,1.76733982028759,0,0,0.025,0.239769482214621,0,0.101756796959286,0.393838790876649,1,8,0.995163224190506,0,1,10,0,0,-9456.96321085054,-8603.15645904544,-853.806751805105
85051,2.05854814459415,1.76733982028759,0,0,0.025,0.239769482214621,0,0.101378722280928,0.393838790876649,1,8,1.00532413301423,0,1,10,0,0,-9458.58083458614,-8606.93690593165,-851.643928654486
85061,2.03205056589848,1.76733982028759,0,0,0.025,0.239769482214621,0,0.100976017764903,0.393838790876649,1,8,1.00532413301423,0,1,10,0,0,-9458.62165351044,-8606.97772485595,-851.643928654486
85071,2.03205056589848,1.84827888124945,0,0,0.025,0.239769482214621,0,0.100976017764903,0.393838790876649,1,8,1.00532413301423,0,1,10,0,0,-9458.12144484966,-8605.98721220713,-852.134232642531
85081,2.02509080268904,1.84827888124945,0,0,0.025,0.239769482214621,0,0.100976017764903,0.389640459996005,1,8,1.00532413301423,0,1,10,0,0,-9457.75505705506,-8607.75092702632,-850.004130028746
85091,2.04357940963634,1.84827888124945,0,0,0.025,0.239769482214621,0,0.100976017764903,0.414548466036988,1,8,1.00532413301423,0,1,10,0,0,-9460.0982037379,-8608.26104290817,-851.83716082973
85101,2.00979401619316,1.80936014654085,0,0,0.025,0.239769482214621,0,0.100976017764903,0.394132674596498,1,8,1.00532413301423,0,1,10,0,0,-9460.90078429762,-8608.42604613849,-852.474738159135
85111,2.00374894481428,1.80936014654085,0,0,0.025,0.239769482214621,0,0.100976017764903,0.36391098497637,1,8,1.00532413301423,0,1,10,0,0,-9466.0566374878,-8615.66001809377,-850.396619394027
85121,1.99756246588155,1.80936014654085,0,0,0.025,0.239218700500249,0,0.100976017764903,0.36391098497637,1,8,0.987003302849922,0,1,10,0,0,-9466.37864770666,-8611.22450565694,-855.154142049716
85131,2.0338696533424,1.80936014654085,0,0,0.025,0.259500584803154,0,0.100976017764903,0.36391098497637,1,8,1.00684917949089,0,1,10,0,0,-9465.83760951445,-8610.68346746473,-855.154142049716
85141,2.0338696533424,1.74830424294103,0,0,0.025,0.259500584803154,0,0.102148175124467,0.338434996882347,1,8,1.00589698012166,0,1,10,0,0,-9471.88237118644,-8617.86009201559,-854.02227917085
85151,2.0338696533424,1.88862391676519,0,0,0.025,0.259500584803154,0,0.102148175124467,0.338434996882347,1,8,1.01565687499685,0,1,10,0,0,-9478.46895634933,-8622.42107886883,-856.047877480509
85161,2.03774110478936,1.83592625050543,0,0,0.025,0.259500584803154,0,0.101471400841135,0.383330078062473,1,8,0.977917501173871,0,1,10,0,0,-9480.39551229866,-8620.27868284237,-860.116829456286
85171,2.05585518710452,1.98757817908215,0,0,0.025,0.258434873402411,0,0.101471400841135,0.409513842051658,1,8,0.977917501173871,0,1,10,0,0,-9481.45303867244,-8614.66276302928,-866.790275643158
85181,2.05585518710452,2.08171908362597,0,0,0.025,0.277107412995338,0,0.101842052094585,0.409513842051658,1,8,0.977917501173871,0,1,10,0,0,-9486.23726233521,-8613.70808583732,-872.52917649789
85191,2.05585518710452,1.92690803612792,0,0,0.025,0.269499893753168,0,0.101842052094585,0.431945315965814,1,8,0.977917501173871,0,1,10,0,0,-9480.95249866916,-8612.42253290498,-868.52996576418
85201,2.06446313368771,2.03352992070591,0,0,0.025,0.270463291169488,0,0.101842052094585,0.431945315965814,1,8,0.977917501173871,0,1,10,0,0,-9481.77049598281,-8614.70610608602,-867.06438989679
85211,2.06446313368771,2.03352992070591,0,0,0.025,0.270463291169488,0,0.101842052094585,0.371841460042837,1,8,0.977754947224673,0,1,10,0,0,-9485.12557672164,-8616.95372027889,-868.171856442754
85221,2.03299132645085,2.03352992070591,0,0,0.025,0.261725155231237,0,0.100687171340256,0.371841460042837,1,8,0.999966655156808,0,1,10,0,0,-9477.06706929038,-8609.54363254103,-867.523436749355
85231,2.03299132645085,2.03352992070591,0,0,0.025,0.261725155231237,0,0.100687171340256,0.354025246940847,1,8,0.999966655156808,0,1,10,0,0,-9480.09962203908,-8608.38892777522,-871.710694263862
85241,2.02261501489595,1.86613321974215,0,0,0.025,0.261725155231237,0,0.100884207441335,0.387088101373778,1,8,0.999966655156808,0,1,10,0,0,-9478.96766433588,-8603.35056125228,-875.617103083602
85251,2.00186878102234,1.86613321974215,0,0,0.025,0.231956625966094,0,0.100884207441335,0.387088101373778,1,8,0.999966655156808,0,1,10,0,0,-9476.03998614958,-8602.64492929648,-873.395056853092
85261,2.02675822589629,1.86613321974215,0,0,0.025,0.227513985295755,0,0.100762930979446,0.417507460345812,1,8,0.999966655156808,0,1,10,0,0,-9467.57417419398,-8597.30798092705,-870.266193266935
85271,2.02675822589629,1.86613321974215,0,0,0.025,0.274454256912651,0,0.100762930979446,0.362315300113445,1,8,0.997530817026005,0,1,10,0,0,-9469.79479742274,-8596.25420518901,-873.540592233729
85281,2.02675822589629,1.94255649103996,0,0,0.025,0.274454256912651,0,0.100762930979446,0.362315300113445,1,8,0.997530817026005,0,1,10,0,0,-9468.56268442935,-8596.4667973189,-872.095887110453
85291,2.0164815929068,2.03998710340895,0,0,0.025,0.267862107327727,0,0.100762930979446,0.382401364757935,1,8,0.974029919710377,0,1,10,0,0,-9469.03844960967,-8596.07994601973,-872.958503589942
85301,2.0164815929068,2.03998710340895,0,0,0.025,0.267862107327727,0,0.100466355534476,0.382401364757935,1,8,0.972747936325545,0,1,10,0,0,-9468.23990335701,-8595.60462677693,-872.635276580071
85311,2.0164815929068,2.03998710340895,0,0,0.025,0.267862107327727,0,0.0995196895735635,0.428105646418705,1,8,0.972747936325545,0,1,10,0,0,-9466.42664030491,-8597.45283252105,-868.973807783861
85321,2.0164815929068,2.03998710340895,0,0,0.025,0.267862107327727,0,0.0995196895735635,0.428105646418705,1,8,1.00565910446194,0,1,10,0,0,-9465.38775384628,-8596.41394606242,-868.973807783861
85331,1.99540666512851,1.99143993473956,0,0,0.025,0.245085164916073,0,0.0991814791866536,0.428105646418705,1,8,1.00565910446194,0,1,10,0,0,-9466.39562330033,-8597.42181551647,-868.973807783861
85341,1.99540666512851,1.99143993473956,0,0,0.025,0.245085164916073,0,0.0991814791866536,0.428105646418705,1,8,0.996871821388135,0,1,10,0,0,-9461.86950937585,-8595.5130287773,-866.356480598556
85351,2.00679160225575,2.10971736540482,0,0,0.025,0.234531658744101,0,0.0991756987210017,0.428105646418705,1,8,0.996871821388135,0,1,10,0,0,-9465.17992060867,-8596.91091687709,-868.269003731579
85361,1.96766304540458,2.10971736540482,0,0,0.025,0.22303366225443,0,0.0986377427671964,0.401873117969489,1,8,0.996871821388135,0,1,10,0,0,-9473.63654973308,-8601.65753813548,-871.979011597604
85371,1.97990196616153,2.10971736540482,0,0,0.025,0.22303366225443,0,0.0986377427671964,0.401873117969489,1,8,0.996871821388135,0,1,10,0,0,-9473.41157448447,-8602.16686771377,-871.244706770703
85381,1.97990196616153,2.10971736540482,0,0,0.025,0.23551893450501,0,0.098244291749208,0.403697388836068,1,8,0.990294081053922,0,1,10,0,0,-9471.33036657345,-8600.28568093664,-871.04468563681
85391,1.99913798718297,1.91365682364701,0,0,0.025,0.246853022756415,0,0.098244291749208,0.427291929623739,1,8,0.977434911602635,0,1,10,0,0,-9472.00176850448,-8601.4817224128,-870.52004609168
85401,1.99913798718297,1.91365682364701,0,0,0.025,0.234672337559146,0,0.0981745852066421,0.427291929623739,1,8,0.978037114278636,0,1,10,0,0,-9471.47630724694,-8600.95626115526,-870.52004609168
85411,1.99913798718297,1.91365682364701,0,0,0.025,0.234672337559146,0,0.0991650492507886,0.397282313386566,1,8,1.00874137792417,0,1,10,0,0,-9474.25354125654,-8599.26263670965,-874.990904546895
85421,1.9873176187035,1.91365682364701,0,0,0.025,0.234672337559146,0,0.0991650492507886,0.368866202228723,1,8,1.00874137792417,0,1,10,0,0,-9476.11678942521,-8599.85299673156,-876.263792693645
85431,1.9873176187035,1.92400440569254,0,0,0.025,0.234672337559146,0,0.0991650492507886,0.368866202228723,1,8,0.993359917571475,0,1,10,0,0,-9478.71833465586,-8600.06258445284,-878.655750203026
85441,1.9873176187035,1.94945317398205,0,0,0.025,0.240739231421965,0,0.0994606446442304,0.368866202228723,1,8,0.993359917571475,0,1,10,0,0,-9478.83250066349,-8600.80660279066,-878.025897872838
85451,2.00399739776231,1.94945317398205,0,0,0.025,0.239025697994515,0,0.0990946293964889,0.368866202228723,1,8,0.976872944967034,0,1,10,0,0,-9479.93480196082,-8603.01469221472,-876.9201097461
85461,1.99190805997258,1.94945317398205,0,0,0.025,0.239025697994515,0,0.0994450123264748,0.39350183120702,1,8,0.992789797813579,0,1,10,0,0,-9484.66246015899,-8602.77364884217,-881.888811316823
85471,1.99190805997258,1.84472575345391,0,0,0.025,0.239025697994515,0,0.0994450123264748,0.39350183120702,1,8,0.992789797813579,0,1,10,0,0,-9480.42221588025,-8603.06375308223,-877.358462798014
85481,2.00716084922305,1.94313947090768,0,0,0.025,0.273971075449956,0,0.0985687285095786,0.365968484794854,1,8,0.989807505537782,0,1,10,0,0,-9481.2952764151,-8602.83102549035,-878.464250924752
85491,2.00716084922305,1.76185826490323,0,0,0.025,0.239062548568299,0,0.100047046381467,0.396247177846498,1,8,1.00069770053653,0,1,10,0,0,-9479.09653506742,-8600.00850783398,-879.088027233443
85501,2.00664378858144,1.76185826490323,0,0,0.025,0.239062548568299,0,0.0995652805202795,0.351862605712167,1,8,1.00036865272362,0,1,10,0,0,-9482.5880974109,-8600.28127464396,-882.306822766939
85511,2.00664378858144,1.76185826490323,0,0,0.025,0.239062548568299,0,0.099588220011793,0.372275341138342,1,8,1.00036865272362,0,1,10,0,0,-9478.97557828222,-8596.40649396236,-882.569084319855
85521,2.00664378858144,1.82982759354349,0,0,0.025,0.239062548568299,0,0.099588220011793,0.330921758204682,1,8,1.01667594454548,0,1,10,0,0,-9487.66571937837,-8603.47707082188,-884.18864855649
85531,2.00664378858144,1.72003374345693,0,0,0.025,0.261290309353909,0,0.100174563781308,0.330921758204682,1,8,1.01667594454548,0,1,10,0,0,-9486.89213976757,-8603.80945035751,-883.082689410064
85541,2.00889787493796,1.73525149184012,0,0,0.025,0.252960073701231,0,0.100174563781308,0.330921758204682,1,8,1.01004382641822,0,1,10,0,0,-9486.34278707322,-8600.28013565182,-886.062651421405
85551,2.00889787493796,1.73525149184012,0,0,0.025,0.255872666805672,0,0.100174563781308,0.335888347564326,1,8,1.01004382641822,0,1,10,0,0,-9485.73173933785,-8600.3915054793,-885.340233858545
85561,2.01458487728893,1.73525149184012,0,0,0.025,0.255974786019409,0,0.100174563781308,0.335888347564326,1,8,0.995467299088355,0,1,10,0,0,-9480.52608494364,-8597.7415749642,-882.784509979443
85571,2.01458487728893,1.73525149184012,0,0,0.025,0.255974786019409,0,0.100426023100753,0.368724306516947,1,8,0.984994458827684,0,1,10,0,0,-9479.45463397071,-8601.37557766903,-878.079056301676
85581,2.03182082060938,1.8454925374,0,0,0.025,0.257668481801696,0,0.100426023100753,0.368724306516947,1,8,0.984994458827684,0,1,10,0,0,-9479.92783063728,-8599.74685993807,-880.180970699208
85591,2.03975458082386,1.80895978802511,0,0,0.025,0.242360227932225,0,0.100426023100753,0.368724306516947,1,8,0.984994458827684,0,1,10,0,0,-9481.94201965321,-8602.65755725771,-879.284462395498
85601,2.03975458082386,1.93996764867858,0,0,0.025,0.253527537414585,0,0.100426023100753,0.418084085362688,1,8,0.972804235767865,0,1,10,0,0,-9484.86478282521,-8603.03438270081,-881.830400124403
85611,2.03975458082386,1.71717459834452,0,0,0.025,0.253527537414585,0,0.100426023100753,0.375231515139959,1,8,0.972804235767865,0,1,10,0,0,-9483.32474900416,-8598.5281357076,-884.796613296552
85621,2.0277185731225,1.93513570428517,0,0,0.025,0.244432109314765,0,0.100426023100753,0.381748657093272,1,8,0.983283520070872,0,1,10,0,0,-9470.4488034107,-8595.03864451426,-875.410158896444
85631,2.03020403894561,1.93513570428517,0,0,0.025,0.283486077940986,0,0.100426023100753,0.367491677676248,1,8,0.983283520070872,0,1,10,0,0,-9475.75006227973,-8598.68970882832,-877.060353451414
85641,2.02708607922511,2.01832966167448,0,0,0.025,0.286903893549332,0,0.101424952159933,0.367491677676248,1,8,0.987807223718115,0,1,10,0,0,-9475.63281613867,-8600.6818189796,-874.950997159072
85651,2.02708607922511,2.01832966167448,0,0,0.025,0.277662690221756,0,0.101424952159933,0.367491677676248,1,8,0.987807223718115,0,1,10,0,0,-9470.77622659921,-8593.91205215069,-876.864174448523
85661,2.02708607922511,2.01832966167448,0,0,0.025,0.277662690221756,0,0.101140607217587,0.367491677676248,1,8,0.996408918716473,0,1,10,0,0,-9471.2410012237,-8591.47051387064,-879.770487353055
85671,2.02708607922511,1.91394714567881,0,0,0.025,0.24063717497213,0,0.101140607217587,0.367491677676248,1,8,1.00217262854694,0,1,10,0,0,-9470.75216592851,-8590.41798946213,-880.334176466378
85681,2.02708607922511,1.65877946058109,0,0,0.025,0.241891071744194,0,0.102699400493119,0.360579715156348,1,8,0.989250069501667,0,1,10,0,0,-9477.54309606048,-8595.83825622219,-881.704839838291
